date,ad_group_id,device,impressions,clicks,conversions,cost
2024-01-25,148575862984,TABLET,6,1,0,1.08
2024-01-25,155673249556,DESKTOP,39,2,0,2.3
2024-01-25,155673250956,DESKTOP,297,7,1,13.1
2024-01-25,155673249996,DESKTOP,137,7,0,15
2024-01-25,155673249996,MOBILE,138,12,1,13.31
2024-01-25,155673250956,MOBILE,346,14,0,18.26
2024-01-25,148575862984,MOBILE,183,26,1,39.64
2024-01-25,148575862984,DESKTOP,327,30,4.413813,105.49
2024-01-24,155673250956,TABLET,13,0,0,0
2024-01-24,155673249996,TABLET,4,0,0,0
2024-01-24,155673249556,TABLET,5,1,0,0.97
2024-01-24,155673249556,DESKTOP,35,1,0,1.41
2024-01-24,148575862984,TABLET,6,1,1,3.41
2024-01-24,155673249556,MOBILE,25,3,0,3.39
2024-01-24,155673249996,DESKTOP,165,7,3,10.58
2024-01-24,155673249996,MOBILE,159,12,0,13.91
2024-01-24,155673250956,DESKTOP,308,14,5.5,30.47
2024-01-24,155673250956,MOBILE,372,21,2.009126,21.8
2024-01-24,148575862984,MOBILE,209,34,3,45.09
2024-01-24,148575862984,DESKTOP,312,35,14.619322,139.54
2024-01-23,148575862984,TABLET,2,0,0,0
2024-01-23,155673249556,MOBILE,11,1,0,1.91
2024-01-23,155673250956,TABLET,13,1,0,1.67
2024-01-23,155673249556,DESKTOP,42,3,3,4.4
2024-01-23,155673249996,DESKTOP,150,7,0,15.44
2024-01-23,155673249996,MOBILE,119,8,0,6.17
2024-01-23,155673250956,DESKTOP,309,11,1.634075,18.26
2024-01-23,155673250956,MOBILE,371,29,3,36.05
2024-01-23,148575862984,DESKTOP,327,37,10,153.09
2024-01-23,148575862984,MOBILE,269,52,12,81.75
2024-01-22,155673249556,DESKTOP,36,0,0,0
2024-01-22,148575862984,TABLET,6,0,0,0
2024-01-22,155673249996,TABLET,2,0,0,0
2024-01-22,155673250956,TABLET,5,1,0,2.4
2024-01-22,155673249556,MOBILE,13,4,1,4.66
2024-01-22,155673249996,DESKTOP,99,4,0,8.85
2024-01-22,155673249996,MOBILE,74,6,0,3.22
2024-01-22,155673250956,DESKTOP,253,8,0,15.51
2024-01-22,155673250956,MOBILE,260,16,1,13.91
2024-01-22,148575862984,DESKTOP,287,24,1,74.6
2024-01-22,148575862984,MOBILE,222,29,1.5,38.51
2024-01-21,155673249556,TABLET,1,0,0,0
2024-01-21,155673249556,MOBILE,5,0,0,0
2024-01-21,155673249556,DESKTOP,14,0,0,0
2024-01-21,148575862984,TABLET,4,0,0,0
2024-01-21,155673249996,TABLET,4,0,0,0
2024-01-21,155673250956,TABLET,14,2,0,3.27
2024-01-21,155673250956,DESKTOP,131,3,0,4.21
2024-01-21,155673249996,MOBILE,93,7,0,4.61
2024-01-21,155673249996,DESKTOP,62,8,0,13.23
2024-01-21,155673250956,MOBILE,223,10,6,11.84
2024-01-21,148575862984,DESKTOP,148,16,4.885574,46.1
2024-01-21,148575862984,MOBILE,180,23,6,28.34
2024-01-20,155673249556,MOBILE,8,0,0,0
2024-01-20,155673249556,DESKTOP,4,0,0,0
2024-01-20,148575862984,TABLET,2,0,0,0
2024-01-20,155673249996,TABLET,2,0,0,0
2024-01-20,155673249996,DESKTOP,57,2,3.150256,1.82
2024-01-20,155673250956,TABLET,13,3,1,5.08
2024-01-20,155673250956,DESKTOP,127,4,0,5.03
2024-01-20,155673249996,MOBILE,93,5,0,2.42
2024-01-20,148575862984,DESKTOP,135,8,6.315648,35.77
2024-01-20,155673250956,MOBILE,274,13,3.5,14.58
2024-01-20,148575862984,MOBILE,209,23,5.904432,34.29
2024-01-19,155673249996,TABLET,3,0,0,0
2024-01-19,155673249556,DESKTOP,14,1,3,1.78
2024-01-19,155673250956,TABLET,17,1,1,0.64
2024-01-19,148575862984,TABLET,9,1,0,0.38
2024-01-19,155673249556,MOBILE,10,2,1,1.8
2024-01-19,155673249996,MOBILE,91,5,0,4.84
2024-01-19,155673249996,DESKTOP,99,6,1,7.22
2024-01-19,155673250956,DESKTOP,200,10,4,20.34
2024-01-19,155673250956,MOBILE,355,14,0,20.41
2024-01-19,148575862984,DESKTOP,293,25,4.114426,84.8
2024-01-19,148575862984,MOBILE,233,29,0,39.19
2024-01-18,155673249556,DESKTOP,1,0,0,0
2024-01-18,155673250956,TABLET,17,0,0,0
2024-01-18,148575862984,TABLET,6,0,0,0
2024-01-18,155673249556,MOBILE,1,1,0,0.59
2024-01-18,155673249996,TABLET,11,2,1,6.5
2024-01-18,155673249996,DESKTOP,261,12,0,18.66
2024-01-18,155673250956,DESKTOP,403,13,4.0973,26.26
2024-01-18,155673249996,MOBILE,217,16,3,15.3
2024-01-18,155673250956,MOBILE,438,21,4,21.13
2024-01-18,148575862984,MOBILE,322,37,0,65.71
2024-01-18,148575862984,DESKTOP,372,49,7.9027,168.43
2024-01-17,155673249556,MOBILE,1,0,0,0
2024-01-17,155673249556,DESKTOP,1,0,0,0
2024-01-17,148575862984,TABLET,4,0,0,0
2024-01-17,155673249996,TABLET,6,1,1,1.58
2024-01-17,155673250956,TABLET,18,3,1,4.4
2024-01-17,155673250956,DESKTOP,304,9,0,18.12
2024-01-17,155673250956,MOBILE,361,12,0,10.92
2024-01-17,155673249996,DESKTOP,223,13,0,23.8
2024-01-17,155673249996,MOBILE,213,17,3,18.6
2024-01-17,148575862984,DESKTOP,423,37,3,116.39
2024-01-17,148575862984,MOBILE,320,53,5,95.16
2024-01-16,155673249556,DESKTOP,2,0,0,0
2024-01-16,148575862984,TABLET,2,0,0,0
2024-01-16,155673249996,TABLET,5,0,0,0
2024-01-16,155673249556,MOBILE,3,1,3,0.84
2024-01-16,155673250956,TABLET,8,2,0,2.64
2024-01-16,155673250956,DESKTOP,256,7,3,10.26
2024-01-16,155673249996,MOBILE,132,9,0,9.99
2024-01-16,155673249996,DESKTOP,142,11,2,15.71
2024-01-16,155673250956,MOBILE,272,13,3,15.91
2024-01-16,148575862984,MOBILE,277,41,11,68.23
2024-01-16,148575862984,DESKTOP,323,45,4,158.98
2024-01-15,155673249556,DESKTOP,1,0,0,0
2024-01-15,155673250956,TABLET,11,0,0,0
2024-01-15,148575862984,TABLET,5,2,0,2.96
2024-01-15,155673249996,TABLET,7,2,0,2.03
2024-01-15,155673249996,DESKTOP,154,3,2,3.89
2024-01-15,155673250956,DESKTOP,261,6,4,9.2
2024-01-15,155673250956,MOBILE,289,13,1.032709,20.33
2024-01-15,155673249996,MOBILE,136,15,3,16.17
2024-01-15,148575862984,DESKTOP,261,24,11,81.39
2024-01-15,148575862984,MOBILE,270,43,4,75.67
2024-01-14,155673250956,TABLET,7,0,0,0
2024-01-14,148575862984,TABLET,8,1,0,2.6
2024-01-14,155673249996,TABLET,7,2,1,1.08
2024-01-14,155673250956,DESKTOP,180,6,0,12.09
2024-01-14,155673249996,MOBILE,171,7,3,7.46
2024-01-14,155673249996,DESKTOP,120,9,3,14.76
2024-01-14,155673250956,MOBILE,316,16,1,29.38
2024-01-14,148575862984,DESKTOP,149,18,6,65.86
2024-01-14,148575862984,MOBILE,283,53,0,85.17
2024-01-13,155673250956,TABLET,3,0,0,0
2024-01-13,148575862984,TABLET,3,0,0,0
2024-01-13,155673249996,TABLET,6,1,0,0.66
2024-01-13,155673250956,DESKTOP,92,2,0,2.27
2024-01-13,155673250956,MOBILE,132,4,0,3.31
2024-01-13,155673249996,DESKTOP,123,8,0,13.24
2024-01-13,155673249996,MOBILE,146,10,0,18.09
2024-01-13,148575862984,DESKTOP,88,11,1,45.49
2024-01-13,148575862984,MOBILE,155,18,1,21.94
2024-01-12,155673249996,TABLET,1,1,0,2
2024-01-12,155673249996,DESKTOP,126,10,1,16.7
2024-01-12,155673249996,MOBILE,136,11,0,10.67
2024-01-11,148575862984,DESKTOP,18,0,0,0
2024-01-11,155673250956,DESKTOP,34,1,0,3.37
2024-01-11,155673249996,TABLET,10,2,1,2.91
2024-01-11,155673250956,MOBILE,31,3,0,4.57
2024-01-11,148575862984,MOBILE,24,3,0,3.91
2024-01-11,155673249996,MOBILE,141,9,3.433485,7.27
2024-01-11,155673249996,DESKTOP,163,12,0,19.76
2024-01-10,155673249556,DESKTOP,6,0,0,0
2024-01-10,155673249556,MOBILE,2,0,0,0
2024-01-10,155673250956,TABLET,9,0,0,0
2024-01-10,155673249996,TABLET,3,0,0,0
2024-01-10,148575862984,TABLET,6,1,0,4.49
2024-01-10,155673249996,DESKTOP,162,7,3.822532,10.3
2024-01-10,155673250956,DESKTOP,254,9,0,17.27
2024-01-10,155673250956,MOBILE,307,12,0,11.07
2024-01-10,155673249996,MOBILE,188,18,0,16.1
2024-01-10,148575862984,DESKTOP,340,29,12,96.31
2024-01-10,148575862984,MOBILE,298,47,6.932378,63.25
2024-01-09,155673249556,DESKTOP,1,0,0,0
2024-01-09,155673249996,TABLET,2,0,0,0
2024-01-09,155673250956,TABLET,15,2,0,2.94
2024-01-09,148575862984,TABLET,12,4,0,5.85
2024-01-09,155673250956,DESKTOP,232,7,1,11.71
2024-01-09,155673249996,DESKTOP,146,8,2.017899,10.1
2024-01-09,155673249996,MOBILE,123,9,0,14
2024-01-09,155673250956,MOBILE,274,16,5,14.53
2024-01-09,148575862984,MOBILE,236,30,4.013209,34.67
2024-01-09,148575862984,DESKTOP,283,37,9,102.1
2024-01-08,155673249556,DESKTOP,2,0,0,0
2024-01-08,155673249556,MOBILE,3,0,0,0
2024-01-08,155673250956,TABLET,9,1,0,2.05
2024-01-08,148575862984,TABLET,6,1,0,1.36
2024-01-08,155673249996,TABLET,5,3,1,3.06
2024-01-08,155673250956,MOBILE,261,6,0,4.32
2024-01-08,155673250956,DESKTOP,227,6,4,17.58
2024-01-08,155673249996,MOBILE,117,7,0,8.3
2024-01-08,155673249996,DESKTOP,163,12,0,17.3
2024-01-08,148575862984,MOBILE,208,25,7,38.85
2024-01-08,148575862984,DESKTOP,275,29,10,77.2
2024-01-07,155673249556,DESKTOP,4,0,0,0
2024-01-07,155673250956,TABLET,7,0,0,0
2024-01-07,148575862984,TABLET,5,1,0,1.48
2024-01-07,155673249996,TABLET,3,2,1,6.36
2024-01-07,155673250956,DESKTOP,148,3,0,5.56
2024-01-07,155673249996,DESKTOP,109,6,0,11.26
2024-01-07,155673249996,MOBILE,127,8,0,10.88
2024-01-07,148575862984,DESKTOP,121,12,0,33.36
2024-01-07,155673250956,MOBILE,245,13,0,12.44
2024-01-07,148575862984,MOBILE,189,35,7.464849,39.45
2024-01-06,155673249556,DESKTOP,1,0,0,0
2024-01-06,155673249556,MOBILE,2,0,0,0
2024-01-06,155673249996,TABLET,3,0,0,0
2024-01-06,148575862984,TABLET,2,1,0,2.56
2024-01-06,155673250956,TABLET,7,3,2,10.54
2024-01-06,155673250956,DESKTOP,128,4,0,6.69
2024-01-06,155673250956,MOBILE,259,5,3,4.7
2024-01-06,155673249996,DESKTOP,64,5,0,5.2
2024-01-06,155673249996,MOBILE,122,10,0,9.9
2024-01-06,148575862984,DESKTOP,94,13,4,35.95
2024-01-06,148575862984,MOBILE,221,26,3,34.09
2024-01-05,155673249556,DESKTOP,2,0,0,0
2024-01-05,155673249556,MOBILE,2,0,0,0
2024-01-05,155673249996,TABLET,2,0,0,0
2024-01-05,155673250956,TABLET,14,1,0,1.01
2024-01-05,148575862984,TABLET,7,2,2,4.52
2024-01-05,155673250956,MOBILE,335,10,0,8.56
2024-01-05,155673249996,MOBILE,165,10,0,9.17
2024-01-05,155673249996,DESKTOP,158,10,0,18.17
2024-01-05,155673250956,DESKTOP,243,11,3,22.67
2024-01-05,148575862984,DESKTOP,239,21,4,66.36
2024-01-05,148575862984,MOBILE,209,30,4.149227,51.66
2024-01-04,155673250956,TABLET,7,0,0,0
2024-01-04,155673249556,DESKTOP,6,1,0,0.73
2024-01-04,148575862984,TABLET,5,1,0,1.74
2024-01-04,155673249996,TABLET,5,2,1,3.65
2024-01-04,155673250956,DESKTOP,289,3,0,4.77
2024-01-04,155673249996,MOBILE,151,11,0,8.82
2024-01-04,155673249996,DESKTOP,192,12,0,16.48
2024-01-04,155673250956,MOBILE,317,16,1,16.63
2024-01-04,148575862984,DESKTOP,285,34,4,110.73
2024-01-04,148575862984,MOBILE,236,36,1.189459,46.18
2024-01-03,148575862984,TABLET,6,0,0,0
2024-01-03,155673250956,TABLET,2,1,0,0.5
2024-01-03,155673249996,TABLET,5,1,0,0.63
2024-01-03,155673249996,DESKTOP,123,5,0,10.01
2024-01-03,155673250956,DESKTOP,189,9,3,14.69
2024-01-03,155673249996,MOBILE,125,9,1,10.66
2024-01-03,155673250956,MOBILE,224,13,4,12.29
2024-01-03,148575862984,MOBILE,204,26,4.011183,41
2024-01-03,148575862984,DESKTOP,273,26,9,86.59
2024-01-02,155673249556,MOBILE,3,0,0,0
2024-01-02,155673249556,DESKTOP,4,0,0,0
2024-01-02,148575862984,TABLET,9,0,0,0
2024-01-02,155673250956,TABLET,4,1,1,3.09
2024-01-02,155673249996,TABLET,5,2,1,3.64
2024-01-02,155673249996,MOBILE,132,6,2,5.35
2024-01-02,155673250956,DESKTOP,204,8,0,8.26
2024-01-02,155673249996,DESKTOP,141,8,0,11.36
2024-01-02,155673250956,MOBILE,252,17,2,15.72
2024-01-02,148575862984,MOBILE,206,17,3.431746,20.34
2024-01-02,148575862984,DESKTOP,219,18,3.5,52.39
2024-01-01,155673249556,DESKTOP,1,0,0,0
2024-01-01,155673249556,MOBILE,1,0,0,0
2024-01-01,155673250956,TABLET,2,0,0,0
2024-01-01,148575862984,TABLET,2,0,0,0
2024-01-01,155673249996,TABLET,1,1,0,0.03
2024-01-01,155673250956,DESKTOP,104,5,3,6.17
2024-01-01,155673250956,MOBILE,153,5,0.842098,3.98
2024-01-01,155673249996,MOBILE,93,5,0,2.79
2024-01-01,155673249996,DESKTOP,59,6,3.475273,11.38
2024-01-01,148575862984,DESKTOP,76,9,7.66363,29.45
2024-01-01,148575862984,MOBILE,99,15,0.011183,16.62
2023-12-31,155673249556,MOBILE,1,0,0,0
2023-12-31,148575862984,TABLET,2,0,0,0
2023-12-31,155673250956,TABLET,7,1,0,1.69
2023-12-31,155673249996,TABLET,6,1,0,1.43
2023-12-31,155673249996,MOBILE,54,1,0,0.9
2023-12-31,155673250956,DESKTOP,82,2,0,1.4
2023-12-31,148575862984,DESKTOP,75,3,2,4.17
2023-12-31,155673249996,DESKTOP,65,4,0,3
2023-12-31,155673250956,MOBILE,132,5,0,3.53
2023-12-31,148575862984,MOBILE,103,9,0,11.11
2023-12-30,155673249556,MOBILE,1,0,0,0
2023-12-30,155673249556,DESKTOP,1,0,0,0
2023-12-30,155673250956,TABLET,1,0,0,0
2023-12-30,148575862984,TABLET,9,0,0,0
2023-12-30,155673249996,TABLET,3,1,0,2.06
2023-12-30,155673249996,DESKTOP,64,2,0,4.46
2023-12-30,155673250956,DESKTOP,84,4,0,4.86
2023-12-30,155673249996,MOBILE,74,6,0,8.46
2023-12-30,155673250956,MOBILE,129,7,0,6.89
2023-12-30,148575862984,DESKTOP,83,9,1,26.71
2023-12-30,148575862984,MOBILE,128,20,3,26.01
2023-12-29,155673249556,MOBILE,1,0,0,0
2023-12-29,155673249556,DESKTOP,3,1,0,0.94
2023-12-29,155673250956,TABLET,7,1,1,4.34
2023-12-29,148575862984,TABLET,7,1,0,2.17
2023-12-29,155673249996,TABLET,2,1,0,3.52
2023-12-29,155673249996,DESKTOP,69,3,0.494946,1.88
2023-12-29,155673250956,MOBILE,164,4,1,2.44
2023-12-29,155673250956,DESKTOP,122,4,0.494946,8.08
2023-12-29,155673249996,MOBILE,91,4,2,5.28
2023-12-29,148575862984,DESKTOP,140,12,5,29.82
2023-12-29,148575862984,MOBILE,147,15,4.537456,20.12
2023-12-28,155673249556,MOBILE,1,0,0,0
2023-12-28,155673249556,DESKTOP,2,0,0,0
2023-12-28,148575862984,TABLET,3,0,0,0
2023-12-28,155673250956,TABLET,6,2,0,2.13
2023-12-28,155673249996,MOBILE,78,4,1.831815,1.31
2023-12-28,155673249996,DESKTOP,69,4,0,8.68
2023-12-28,155673249996,TABLET,7,4,1,2.99
2023-12-28,155673250956,DESKTOP,116,6,0,8.89
2023-12-28,155673250956,MOBILE,197,8,2,6.36
2023-12-28,148575862984,MOBILE,156,13,2.340837,17.68
2023-12-28,148575862984,DESKTOP,113,13,1.85935,34.04
2023-12-27,155673249556,MOBILE,1,0,0,0
2023-12-27,155673249996,DESKTOP,52,0,0,0
2023-12-27,155673249996,TABLET,7,0,0,0
2023-12-27,148575862984,TABLET,2,1,0,0.71
2023-12-27,155673249996,MOBILE,68,2,0,4
2023-12-27,155673250956,TABLET,8,3,0,5.16
2023-12-27,155673250956,DESKTOP,91,4,0.98565,7.49
2023-12-27,155673250956,MOBILE,152,7,2,7.67
2023-12-27,148575862984,MOBILE,164,14,1.666667,24.2
2023-12-27,148575862984,DESKTOP,106,14,1,48.83
2023-12-26,155673249556,MOBILE,1,0,0,0
2023-12-26,155673249556,DESKTOP,1,0,0,0
2023-12-26,155673250956,TABLET,4,0,0,0
2023-12-26,148575862984,TABLET,2,0,0,0
2023-12-26,155673249996,TABLET,4,2,1,3.91
2023-12-26,155673249996,MOBILE,35,3,0,1.98
2023-12-26,155673250956,DESKTOP,69,4,1,5.15
2023-12-26,155673249996,DESKTOP,37,4,1,8.04
2023-12-26,155673250956,MOBILE,101,7,2.333333,6.41
2023-12-26,148575862984,DESKTOP,87,8,0,24.08
2023-12-26,148575862984,MOBILE,155,20,0.333333,21.4
2023-12-25,155673250956,TABLET,4,0,0,0
2023-12-25,155673249996,DESKTOP,14,0,0,0
2023-12-25,155673249996,TABLET,1,0,0,0
2023-12-25,148575862984,TABLET,3,1,0,0.84
2023-12-25,155673249996,MOBILE,24,1,0,0.34
2023-12-25,155673250956,MOBILE,80,3,0,1.66
2023-12-25,148575862984,DESKTOP,36,3,1,7.81
2023-12-25,155673250956,DESKTOP,27,5,2.281053,2.95
2023-12-25,148575862984,MOBILE,70,9,0,12.49
2023-12-24,155673249556,DESKTOP,1,0,0,0
2023-12-24,155673250956,DESKTOP,19,0,0,0
2023-12-24,155673249996,TABLET,2,0,0,0
2023-12-24,155673250956,TABLET,6,1,1,2.02
2023-12-24,148575862984,TABLET,5,1,0,2.58
2023-12-24,155673249996,MOBILE,41,1,0,0.69
2023-12-24,155673250956,MOBILE,70,2,0,1.45
2023-12-24,155673249996,DESKTOP,28,4,2.683967,1.37
2023-12-24,148575862984,DESKTOP,47,6,1,24.01
2023-12-24,148575862984,MOBILE,81,11,0,17.11
2023-12-23,155673249556,MOBILE,1,0,0,0
2023-12-23,148575862984,TABLET,3,0,0,0
2023-12-23,155673249996,TABLET,4,0,0,0
2023-12-23,155673250956,TABLET,7,1,0,0.59
2023-12-23,155673249996,MOBILE,53,1,0,0.55
2023-12-23,148575862984,DESKTOP,53,2,0,3.7
2023-12-23,155673250956,DESKTOP,66,3,0,3.97
2023-12-23,155673249996,DESKTOP,25,3,0,5.29
2023-12-23,155673250956,MOBILE,92,6,2,6.09
2023-12-23,148575862984,MOBILE,79,6,0,7.24
2023-12-22,155673249556,MOBILE,2,0,0,0
2023-12-22,155673249556,DESKTOP,1,0,0,0
2023-12-22,155673250956,TABLET,2,0,0,0
2023-12-22,148575862984,TABLET,1,0,0,0
2023-12-22,155673250956,DESKTOP,84,1,0,1.51
2023-12-22,155673249996,DESKTOP,38,1,0,3.13
2023-12-22,155673249996,MOBILE,59,3,0,2.4
2023-12-22,155673250956,MOBILE,108,5,0.572103,3.8
2023-12-22,148575862984,DESKTOP,92,11,0,26.62
2023-12-22,148575862984,MOBILE,96,14,1,18.72
2023-12-21,155673249556,DESKTOP,2,0,0,0
2023-12-21,155673250956,TABLET,2,0,0,0
2023-12-21,148575862984,TABLET,1,0,0,0
2023-12-21,155673249996,TABLET,3,0,0,0
2023-12-21,155673250956,DESKTOP,108,3,1,3.96
2023-12-21,155673249996,DESKTOP,73,5,0,7.85
2023-12-21,155673249996,MOBILE,69,6,0,5.12
2023-12-21,155673250956,MOBILE,154,9,1.224246,8.45
2023-12-21,148575862984,DESKTOP,169,18,2.983226,39.57
2023-12-21,148575862984,MOBILE,125,20,0.028507,25.14
2023-12-20,155673249556,MOBILE,1,0,0,0
2023-12-20,155673249556,DESKTOP,1,0,0,0
2023-12-20,155673250956,TABLET,4,0,0,0
2023-12-20,148575862984,TABLET,2,0,0,0
2023-12-20,155673249996,TABLET,4,0,0,0
2023-12-20,155673249996,DESKTOP,71,5,0,4.68
2023-12-20,155673250956,DESKTOP,161,6,0,8.46
2023-12-20,155673249996,MOBILE,76,6,0,4.96
2023-12-20,155673250956,MOBILE,162,10,1.067622,8.09
2023-12-20,148575862984,DESKTOP,198,14,4,37.56
2023-12-20,148575862984,MOBILE,174,16,3,21.54
2023-12-19,155673249556,MOBILE,3,0,0,0
2023-12-19,155673249556,DESKTOP,1,0,0,0
2023-12-19,155673250956,TABLET,5,0,0,0
2023-12-19,148575862984,TABLET,2,0,0,0
2023-12-19,155673249996,TABLET,4,0,0,0
2023-12-19,155673249996,DESKTOP,63,4,0.882922,7.26
2023-12-19,155673250956,MOBILE,160,6,1,4.56
2023-12-19,155673250956,DESKTOP,113,6,0.427978,11.01
2023-12-19,155673249996,MOBILE,57,9,0,5.23
2023-12-19,148575862984,MOBILE,143,19,3,26.53
2023-12-19,148575862984,DESKTOP,217,26,3.921219,70.03
2023-12-18,155673249556,DESKTOP,1,0,0,0
2023-12-18,155673250956,TABLET,1,0,0,0
2023-12-18,148575862984,TABLET,3,1,0,1.42
2023-12-18,155673250956,DESKTOP,131,3,1,6.44
2023-12-18,155673249996,MOBILE,39,4,0,2.24
2023-12-18,155673249996,DESKTOP,74,6,2,8.24
2023-12-18,155673250956,MOBILE,129,7,1,5.03
2023-12-18,148575862984,MOBILE,145,15,0.879591,14.9
2023-12-18,148575862984,DESKTOP,230,18,6.177133,52.78
2023-12-17,155673249556,DESKTOP,2,0,0,0
2023-12-17,155673250956,TABLET,4,0,0,0
2023-12-17,148575862984,TABLET,1,0,0,0
2023-12-17,155673249996,MOBILE,32,1,0,0.84
2023-12-17,155673249996,TABLET,1,1,1,1.57
2023-12-17,155673250956,DESKTOP,59,2,0,2.39
2023-12-17,155673249996,DESKTOP,38,4,1.027553,3.33
2023-12-17,148575862984,DESKTOP,66,8,5.974659,30.14
2023-12-17,155673250956,MOBILE,109,9,1,9.37
2023-12-17,148575862984,MOBILE,104,10,2.028507,9.2
2023-12-16,155673250956,TABLET,1,0,0,0
2023-12-16,148575862984,TABLET,1,0,0,0
2023-12-16,155673249996,DESKTOP,29,0,0,0
2023-12-16,155673250956,DESKTOP,51,1,0,2.13
2023-12-16,155673250956,MOBILE,85,5,0,4.12
2023-12-16,148575862984,DESKTOP,74,5,2,14.18
2023-12-16,155673249996,MOBILE,32,5,0,4.32
2023-12-16,148575862984,MOBILE,120,13,0.028507,11.75
2023-12-15,148575862984,TABLET,3,0,0,0
2023-12-15,155673249996,TABLET,1,0,0,0
2023-12-15,155673250956,TABLET,3,1,0,1.06
2023-12-15,155673250956,MOBILE,73,3,0,1.95
2023-12-15,155673249996,MOBILE,33,4,1,3.55
2023-12-15,155673249996,DESKTOP,29,4,0,6.89
2023-12-15,155673250956,DESKTOP,57,5,0,1.84
2023-12-15,148575862984,DESKTOP,146,9,5.42357,25.79
2023-12-15,148575862984,MOBILE,146,17,1.082864,18.19
2023-12-14,155673249556,MOBILE,1,0,0,0
2023-12-14,155673250956,TABLET,1,0,0,0
2023-12-14,155673249556,DESKTOP,1,1,0,0.88
2023-12-14,148575862984,TABLET,2,1,0,0.86
2023-12-14,155673249996,DESKTOP,38,1,0,0.54
2023-12-14,155673250956,MOBILE,91,2,0,1.99
2023-12-14,155673250956,DESKTOP,75,3,1.744172,1.98
2023-12-14,155673249996,MOBILE,40,6,0,4.55
2023-12-14,148575862984,MOBILE,128,20,0,24.41
2023-12-14,148575862984,DESKTOP,210,23,4.713821,54.27
2023-12-13,155673249556,MOBILE,1,0,0,0
2023-12-13,155673250956,TABLET,5,0,0,0
2023-12-13,155673249996,DESKTOP,41,0,0,0
2023-12-13,155673250956,DESKTOP,63,1,0,0.37
2023-12-13,148575862984,TABLET,4,1,0,3.49
2023-12-13,155673249996,MOBILE,30,1,0,0.45
2023-12-13,155673249996,TABLET,1,1,1,0.84
2023-12-13,155673250956,MOBILE,83,5,0,3.23
2023-12-13,148575862984,MOBILE,169,21,0.055722,20.47
2023-12-13,148575862984,DESKTOP,251,22,8.960369,62.79
2023-12-12,148575862984,TABLET,2,0,0,0
2023-12-12,155673249996,TABLET,1,0,0,0
2023-12-12,155673249556,DESKTOP,2,1,0,0.64
2023-12-12,155673250956,TABLET,1,1,0,0.98
2023-12-12,155673249996,DESKTOP,32,2,0,1.53
2023-12-12,155673249996,MOBILE,26,2,0,1.37
2023-12-12,155673250956,MOBILE,74,4,0,3.34
2023-12-12,155673250956,DESKTOP,83,6,0,7.89
2023-12-12,148575862984,DESKTOP,227,17,3,42.03
2023-12-12,148575862984,MOBILE,162,23,0.074256,18.28
2023-12-11,155673249556,MOBILE,1,1,0,0.65
2023-12-11,155673250956,TABLET,5,2,1,1.98
2023-12-11,155673250956,MOBILE,91,2,0,2.09
2023-12-11,155673249996,MOBILE,29,2,0,1.05
2023-12-11,155673250956,DESKTOP,84,4,4,7.05
2023-12-11,155673249996,DESKTOP,47,4,2,10.66
2023-12-11,148575862984,MOBILE,166,13,0,15.28
2023-12-11,148575862984,DESKTOP,222,19,5,52.37
2023-12-10,155673249556,DESKTOP,1,0,0,0
2023-12-10,155673250956,TABLET,4,0,0,0
2023-12-10,148575862984,TABLET,4,1,1,2.39
2023-12-10,155673249996,TABLET,3,1,0,0.03
2023-12-10,155673249996,MOBILE,34,2,0.919711,1.61
2023-12-10,155673250956,DESKTOP,54,3,3.83297,4.94
2023-12-10,155673249996,DESKTOP,26,3,0,3.8
2023-12-10,148575862984,DESKTOP,106,6,2,17.46
2023-12-10,155673250956,MOBILE,99,7,1,4.47
2023-12-10,148575862984,MOBILE,121,14,3.6123,14.17
2023-12-09,155673250956,TABLET,3,0,0,0
2023-12-09,148575862984,TABLET,1,0,0,0
2023-12-09,155673249996,TABLET,2,0,0,0
2023-12-09,155673249996,MOBILE,26,1,0,0.37
2023-12-09,155673250956,DESKTOP,38,3,0,4.03
2023-12-09,155673249996,DESKTOP,27,4,0.530205,3.11
2023-12-09,155673250956,MOBILE,83,6,1,5.13
2023-12-09,148575862984,DESKTOP,117,11,2.003672,25.2
2023-12-09,148575862984,MOBILE,168,20,4,20.48
2023-12-08,155673249556,DESKTOP,2,0,0,0
2023-12-08,155673249556,MOBILE,2,0,0,0
2023-12-08,155673250956,TABLET,1,0,0,0
2023-12-08,148575862984,TABLET,9,2,1,3.74
2023-12-08,155673250956,DESKTOP,82,3,0,4.88
2023-12-08,155673249996,MOBILE,33,3,0,3.12
2023-12-08,155673250956,MOBILE,90,6,0,3.43
2023-12-08,155673249996,DESKTOP,41,7,4.203348,5.7
2023-12-08,148575862984,MOBILE,162,14,0,13.63
2023-12-08,148575862984,DESKTOP,207,21,1.061347,43.2
2023-12-07,155673249556,MOBILE,1,0,0,0
2023-12-07,155673250956,TABLET,5,0,0,0
2023-12-07,155673249556,DESKTOP,3,1,0,0.72
2023-12-07,148575862984,TABLET,8,1,1,1.6
2023-12-07,155673249996,MOBILE,52,5,0,3.3
2023-12-07,155673249996,DESKTOP,66,5,1,9.6
2023-12-07,155673250956,DESKTOP,103,8,1,16.21
2023-12-07,155673250956,MOBILE,107,9,0,8.61
2023-12-07,148575862984,MOBILE,182,16,0.684735,11.57
2023-12-07,148575862984,DESKTOP,273,33,3,69.85
